id,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,y
2813,2016-12-05,Albury,19.3,32.8,0.0,,,WSW,44.0,E,WSW,6.0,28.0,62.0,40.0,1008.5,1007.4,,5.0,25.2,30.9,No,0.0,No
24352,2011-03-03,Penrith,14.6,31.3,0.0,,,WSW,35.0,NE,NW,6.0,22.0,97.0,19.0,,,,,18.3,30.6,No,0.2,No
12165,2009-10-13,Moree,15.4,28.2,0.2,9.8,10.6,NW,57.0,WSW,W,20.0,35.0,29.0,11.0,1008.3,1004.5,1.0,0.0,21.2,27.9,No,0.0,No
14157,2015-11-04,Moree,21.9,31.5,0.4,10.6,3.2,SSW,52.0,NE,S,19.0,39.0,74.0,55.0,1013.9,1010.9,7.0,8.0,24.2,28.1,No,39.8,Yes
21700,2012-01-19,NorfolkIsland,21.0,25.2,0.0,4.4,5.6,ENE,41.0,E,ENE,22.0,26.0,83.0,80.0,1017.2,1015.2,7.0,6.0,22.7,23.4,No,0.0,No
1392,2012-11-07,Albury,18.4,20.0,10.6,,,NNW,24.0,NE,WNW,11.0,13.0,95.0,93.0,1011.2,1008.9,8.0,8.0,19.4,19.4,Yes,24.6,Yes
3363,2009-12-25,BadgerysCreek,19.4,28.7,0.0,,,SE,26.0,W,SSE,11.0,9.0,59.0,70.0,1010.7,1010.7,,,26.5,24.8,No,10.4,Yes
11043,2015-03-10,CoffsHarbour,19.9,28.9,0.0,,,NE,30.0,NW,ENE,13.0,20.0,75.0,69.0,1015.4,1014.9,1.0,,25.3,28.4,No,0.0,No
10034,2012-02-13,CoffsHarbour,18.7,26.6,45.2,9.6,7.2,SSW,56.0,SW,SE,11.0,9.0,90.0,76.0,1016.5,1014.6,5.0,6.0,22.6,24.9,Yes,0.2,No
14864,2009-04-10,Newcastle,13.0,24.0,0.0,,,,,,,0.0,,90.0,,,,2.0,,18.0,,No,0.0,No
5142,2015-03-28,BadgerysCreek,8.0,24.9,0.0,,,E,30.0,SW,NNE,7.0,9.0,68.0,31.0,1023.5,1021.3,,,14.5,24.1,No,0.0,No
1115,2012-02-03,Albury,17.0,29.8,0.0,,,SSW,31.0,SSE,WSW,15.0,20.0,69.0,39.0,1006.9,1003.3,,,20.6,27.4,No,0.0,No
19963,2015-08-27,NorahHead,12.6,19.4,,,,NW,28.0,NW,WNW,7.0,9.0,87.0,61.0,1019.9,1016.2,,,15.9,18.6,,2.8,Yes
15658,2011-07-24,Newcastle,8.5,17.5,9.2,,,,,,NW,0.0,4.0,83.0,55.0,,,4.0,5.0,11.4,16.0,Yes,0.7,No
7381,2013-03-18,Cobar,11.0,27.2,0.0,8.4,,NE,26.0,SE,E,15.0,11.0,37.0,21.0,1018.3,1016.2,1.0,2.0,15.7,25.7,No,0.0,No
24710,2012-03-29,Penrith,14.9,28.1,0.0,,,S,41.0,,SE,0.0,7.0,98.0,45.0,,,,,18.8,27.3,No,2.4,Yes
5820,2017-02-27,BadgerysCreek,16.5,27.2,2.0,,,SE,39.0,SSW,SE,7.0,20.0,91.0,63.0,1024.4,1022.6,,,21.6,26.3,Yes,6.2,Yes
22670,2014-11-13,NorfolkIsland,15.4,20.6,0.8,7.1,9.6,WSW,56.0,SSW,S,26.0,28.0,66.0,55.0,1014.4,1015.4,4.0,2.0,19.2,18.7,No,0.0,No
14200,2015-12-20,Moree,20.3,34.6,0.2,28.6,13.5,NE,46.0,NNE,N,31.0,17.0,46.0,25.0,1017.3,1012.8,3.0,1.0,24.6,33.3,No,0.0,No
14597,2017-02-09,Moree,22.5,38.0,0.0,,,E,41.0,ENE,SSW,20.0,13.0,50.0,21.0,1016.5,1011.6,,1.0,27.7,36.6,No,0.0,No
13169,2012-08-20,Moree,3.8,18.9,0.0,2.6,9.3,E,24.0,ENE,SW,11.0,6.0,53.0,29.0,1023.6,1018.7,3.0,1.0,10.9,18.0,No,0.0,No
10803,2014-06-04,CoffsHarbour,9.8,20.6,0.0,,,,,,,,,67.0,67.0,,,,,16.6,19.1,No,3.2,Yes
20221,2016-05-25,NorahHead,9.8,19.4,0.0,,,WNW,20.0,NW,SSE,7.0,9.0,57.0,46.0,1017.9,1013.5,,,14.3,17.0,No,1.8,Yes
17402,2016-08-29,Newcastle,5.2,20.8,0.0,,,,,,,0.0,,,,,,6.0,,,,No,0.0,No
15656,2011-07-22,Newcastle,10.3,15.7,56.8,,,,,SW,S,4.0,6.0,91.0,96.0,,,7.0,8.0,13.4,12.5,Yes,33.9,Yes
11135,2015-06-10,CoffsHarbour,7.5,21.3,0.0,,,SW,39.0,SW,S,17.0,26.0,65.0,62.0,1028.2,1027.7,,1.0,18.2,20.4,No,14.4,Yes
13586,2013-12-19,Moree,18.1,34.8,0.0,14.4,13.0,ENE,41.0,NE,ENE,26.0,4.0,42.0,11.0,1021.6,1017.1,1.0,1.0,23.2,33.0,No,0.0,No
503,2010-04-26,Albury,5.1,17.9,0.0,,,SSE,15.0,E,S,4.0,9.0,78.0,49.0,1026.5,1023.0,,,10.4,16.9,No,0.0,No
22191,2013-07-22,NorfolkIsland,13.1,19.2,0.0,3.2,3.0,E,28.0,ENE,NE,13.0,15.0,63.0,61.0,1024.4,1021.9,7.0,7.0,16.5,18.0,No,0.0,No
2845,2017-01-06,Albury,17.1,35.4,0.0,,,E,30.0,ESE,SSE,9.0,13.0,60.0,26.0,1016.1,1012.9,,,24.4,34.2,No,0.0,No
24627,2012-01-05,Penrith,19.2,29.3,0.0,,,NNE,30.0,W,NNE,7.0,20.0,63.0,52.0,,,,,22.1,27.9,No,2.2,Yes
24127,2010-06-23,Penrith,10.0,15.1,1.0,,,SSW,24.0,SSE,SSW,11.0,11.0,88.0,88.0,,,,,13.0,14.1,No,3.2,Yes
24780,2012-06-07,Penrith,8.1,17.2,0.2,,,SW,24.0,SSW,S,11.0,6.0,63.0,42.0,,,,,12.4,16.7,No,0.2,No
23427,2016-12-21,NorfolkIsland,19.6,24.7,1.8,3.8,,E,35.0,ESE,E,19.0,19.0,74.0,69.0,1015.7,1013.8,8.0,8.0,23.0,23.2,Yes,0.0,No
10837,2014-07-08,CoffsHarbour,1.8,19.2,0.0,,,,,,,,,69.0,40.0,,,,,11.9,18.4,No,0.0,No
5928,2017-06-15,BadgerysCreek,5.7,19.1,0.2,,,NE,11.0,NW,NNE,2.0,2.0,100.0,62.0,1028.1,1024.5,,,11.2,18.8,No,0.0,No
14667,2017-04-20,Moree,12.4,27.5,0.0,,,E,37.0,E,ENE,22.0,20.0,50.0,29.0,1027.9,1023.1,,2.0,20.5,27.1,No,0.0,No
17648,2017-05-15,Newcastle,13.2,20.2,2.0,,,,,NW,,28.0,,79.0,,,,7.0,,16.5,,Yes,0.0,No
273,2009-09-01,Albury,5.1,14.2,3.0,,,WNW,24.0,WNW,W,7.0,15.0,96.0,58.0,1023.2,1021.7,8.0,1.0,9.7,12.5,Yes,0.0,No
4173,2012-05-19,BadgerysCreek,2.4,21.4,0.2,,,SSW,24.0,,SW,0.0,11.0,100.0,34.0,1023.3,1020.4,,,10.5,20.7,No,0.0,No
19179,2013-06-10,NorahHead,12.3,21.7,0.2,,,SW,19.0,WNW,NW,6.0,11.0,82.0,75.0,1021.7,1018.7,,,16.2,18.8,No,1.0,No
1192,2012-04-20,Albury,14.6,22.7,34.2,,,SW,19.0,SSE,E,7.0,2.0,100.0,62.0,1017.3,1014.7,8.0,1.0,15.7,21.9,Yes,0.0,No
13719,2014-05-14,Moree,9.5,24.4,0.0,5.2,10.5,E,33.0,E,SE,20.0,7.0,50.0,29.0,1027.1,1023.0,0.0,1.0,18.5,24.0,No,0.0,No
5672,2016-09-14,BadgerysCreek,13.9,23.8,2.2,,,N,30.0,,NNW,0.0,6.0,100.0,70.0,1013.7,1008.2,,,15.2,22.2,Yes,0.0,No
889,2011-06-17,Albury,3.0,12.6,1.0,,,WNW,35.0,NW,W,11.0,15.0,92.0,68.0,1010.6,1010.1,8.0,,7.5,11.5,No,0.2,No
16198,2013-04-05,Newcastle,16.0,24.3,8.4,,,,,,SE,0.0,9.0,75.0,52.0,,,4.0,5.0,20.2,23.2,Yes,0.0,No
