id,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,y
2406,2015-10-25,Albury,10.0,30.5,0.0,,,ENE,28.0,ESE,N,7.0,6.0,67.0,20.0,1020.1,1015.4,,,17.7,29.7,No,0.0,No
5374,2015-11-21,BadgerysCreek,16.6,22.9,0.0,,,S,33.0,SW,E,2.0,13.0,70.0,70.0,1015.6,1016.7,,,20.7,19.8,No,0.0,No
2934,2017-04-10,Albury,7.8,17.4,10.8,,,NW,39.0,W,SSE,19.0,11.0,89.0,72.0,1010.4,1011.7,4.0,1.0,11.1,16.6,Yes,0.2,No
17212,2016-02-13,Newcastle,18.8,29.9,0.0,,,,,NE,,9.0,,76.0,,,,0.0,,23.8,,No,0.0,No
1680,2013-10-24,Albury,7.9,16.5,0.4,,,W,56.0,WSW,WSW,26.0,22.0,62.0,37.0,1017.6,1019.2,6.0,8.0,10.1,14.2,No,0.0,No
21070,2010-03-29,NorfolkIsland,18.6,24.7,8.6,6.6,7.6,E,52.0,E,ESE,31.0,28.0,77.0,62.0,1022.7,1021.0,7.0,7.0,21.7,23.5,Yes,0.2,No
15277,2010-05-28,Newcastle,12.2,20.8,0.0,,,,,,,0.0,0.0,93.0,73.0,,,7.0,4.0,12.6,18.2,No,7.0,Yes
17428,2016-09-24,Newcastle,11.3,23.0,0.0,,,,,NW,,9.0,,66.0,,,,2.0,,19.2,,No,4.0,Yes
10833,2014-07-04,CoffsHarbour,6.5,20.9,0.0,,,,,,,,,58.0,40.0,,,,,16.6,20.2,No,0.0,No
7785,2014-04-26,Cobar,17.4,24.2,0.0,6.6,,WSW,31.0,SW,WSW,13.0,17.0,33.0,84.0,1015.5,1015.6,7.0,8.0,21.2,17.0,No,4.8,Yes
19378,2014-01-13,NorahHead,20.3,26.4,0.0,,,E,35.0,SE,ENE,13.0,19.0,65.0,58.0,1021.7,1020.2,,,23.1,25.2,No,0.0,No
14801,2009-02-06,Newcastle,21.4,35.0,0.0,,,,,,SE,0.0,15.0,72.0,44.0,,,0.0,0.0,25.6,33.2,No,0.0,No
1810,2014-03-03,Albury,15.9,32.3,0.0,,,SE,19.0,SSE,SE,6.0,9.0,68.0,33.0,1024.0,1021.1,,,19.8,29.7,No,0.0,No
3693,2010-12-21,BadgerysCreek,11.0,26.7,0.0,,,WSW,46.0,WNW,W,9.0,20.0,46.0,34.0,1009.8,1008.5,,,19.2,25.5,No,0.0,No
5540,2016-05-05,BadgerysCreek,7.0,24.2,0.0,,,N,19.0,S,NNE,2.0,9.0,69.0,39.0,1020.8,1016.5,,,16.0,23.6,No,0.0,No
22607,2014-09-11,NorfolkIsland,15.1,20.7,0.0,3.0,9.7,ENE,28.0,NE,WSW,15.0,7.0,84.0,80.0,1019.3,1016.8,2.0,2.0,18.4,19.1,No,0.2,No
23358,2016-10-02,NorfolkIsland,19.3,21.6,0.0,,,WNW,39.0,SW,SW,24.0,26.0,70.0,57.0,1015.0,1013.7,2.0,1.0,20.4,20.7,No,0.0,No
22486,2014-05-13,NorfolkIsland,14.9,20.8,0.2,1.8,2.8,NE,26.0,ENE,E,17.0,11.0,71.0,78.0,1024.3,1021.8,2.0,7.0,19.0,17.4,No,14.8,Yes
13084,2012-05-27,Moree,4.2,17.6,0.0,3.4,9.9,SW,43.0,,SW,0.0,24.0,70.0,45.0,1021.2,1018.4,1.0,4.0,11.0,16.8,No,0.0,No
1846,2014-04-08,Albury,12.4,25.0,0.0,,,ENE,22.0,SE,ESE,6.0,9.0,78.0,48.0,1023.2,1018.8,,5.0,16.6,23.7,No,5.0,Yes
16585,2014-05-16,Newcastle,8.6,23.8,0.5,,,,,,N,0.0,4.0,89.0,43.0,,,0.0,1.0,14.0,22.7,No,0.1,No
5233,2015-06-27,BadgerysCreek,2.2,19.4,0.0,,,SW,13.0,SW,ENE,2.0,6.0,100.0,52.0,1032.8,1029.0,,,7.0,17.9,No,0.2,No
9237,2009-11-08,CoffsHarbour,17.1,21.0,4.8,3.0,0.0,,,WSW,SW,11.0,11.0,95.0,96.0,1028.2,1027.0,8.0,8.0,18.6,19.1,Yes,58.0,Yes
4580,2013-09-01,BadgerysCreek,5.0,23.4,0.0,,,ENE,24.0,SW,N,4.0,9.0,72.0,34.0,1028.9,1026.0,,,13.8,23.0,No,0.0,No
13433,2013-07-13,Moree,5.7,21.6,0.0,2.4,10.0,ENE,31.0,E,E,13.0,4.0,76.0,42.0,1028.7,1025.2,0.0,3.0,12.8,21.0,No,0.0,No
19040,2012-11-24,NorahHead,18.9,25.7,0.0,,,NNE,28.0,E,ENE,13.0,11.0,74.0,74.0,1018.5,1015.1,,,22.0,23.6,No,0.0,No
4078,2012-02-14,BadgerysCreek,16.2,26.3,5.2,,,E,31.0,SSE,E,9.0,20.0,84.0,64.0,1021.3,1019.7,,,20.5,23.2,Yes,0.2,No
7618,2013-11-10,Cobar,10.7,23.5,0.0,9.2,,S,59.0,S,WSW,15.0,20.0,33.0,13.0,1016.3,1013.3,3.0,0.0,16.3,22.9,No,0.0,No
5333,2015-10-06,BadgerysCreek,12.0,37.4,0.0,,,NW,30.0,,WSW,0.0,13.0,50.0,14.0,,,,,21.3,36.9,No,0.0,No
24123,2010-06-19,Penrith,2.8,19.9,0.0,,,W,39.0,NNE,W,2.0,11.0,97.0,44.0,,,,,7.2,18.6,No,0.2,No
18260,2010-08-29,NorahHead,9.1,18.0,0.0,,,W,24.0,WSW,SE,7.0,17.0,66.0,64.0,1028.8,1026.1,,,13.6,16.6,No,0.0,No
17613,2017-04-10,Newcastle,11.7,24.0,74.2,,,,,NW,,37.0,,54.0,,,,0.0,,14.9,,Yes,0.2,No
1632,2013-09-05,Albury,11.9,22.6,0.0,,,NNE,28.0,E,NNE,4.0,11.0,79.0,51.0,1027.8,1024.5,,2.0,17.0,21.7,No,0.0,No
23507,2017-04-11,NorfolkIsland,22.3,25.1,0.0,,,ENE,83.0,NE,ENE,26.0,22.0,84.0,89.0,1012.1,1009.1,8.0,7.0,23.5,23.3,No,2.0,Yes
8626,2016-08-17,Cobar,9.0,22.1,0.0,3.4,,NNE,33.0,NNE,ENE,19.0,7.0,51.0,29.0,1026.3,1022.6,,,15.6,21.8,No,0.0,No
3822,2011-05-30,BadgerysCreek,10.6,15.8,4.4,,,SSW,39.0,SW,SSW,19.0,17.0,99.0,96.0,1022.0,1019.1,,,12.5,13.4,Yes,34.8,Yes
2913,2017-03-17,Albury,19.3,31.2,0.0,,,SE,35.0,SE,SSE,20.0,20.0,55.0,30.0,1018.3,1018.8,,,21.3,30.0,No,0.0,No
19607,2014-08-31,NorahHead,12.5,18.5,0.2,,,S,30.0,S,SSE,9.0,19.0,73.0,73.0,1020.7,1017.4,,,15.9,18.1,No,0.0,No
2043,2014-10-27,Albury,14.3,22.0,0.2,,,W,67.0,S,WSW,7.0,30.0,81.0,52.0,1005.5,1006.8,4.0,5.0,16.1,20.9,No,1.0,No
1985,2014-08-26,Albury,4.7,20.2,0.0,,,SE,30.0,SE,E,17.0,15.0,63.0,39.0,1026.2,1024.1,4.0,3.0,14.7,19.8,No,0.0,No
10970,2014-11-19,CoffsHarbour,19.5,26.0,0.4,,,,,,,,,88.0,73.0,,,,,21.4,23.4,No,5.8,Yes
11975,2009-04-06,Moree,14.3,30.1,0.0,6.8,11.1,WSW,30.0,NE,SW,6.0,13.0,64.0,23.0,1017.0,1013.5,1.0,2.0,20.9,30.0,No,0.0,No
11663,2016-11-21,CoffsHarbour,14.7,26.3,0.0,,,NE,50.0,NE,NE,9.0,31.0,65.0,66.0,1020.4,1018.0,,,24.8,25.2,No,0.0,No
5664,2016-09-06,BadgerysCreek,5.2,24.3,0.0,,,N,19.0,ENE,N,4.0,7.0,89.0,46.0,1030.2,1025.7,,,14.2,22.8,No,0.0,No
14585,2017-01-28,Moree,23.1,36.1,0.0,,,W,50.0,NE,NE,31.0,24.0,62.0,36.0,1015.3,1012.2,6.0,1.0,27.6,33.8,No,0.0,No
24424,2011-06-14,Penrith,12.0,16.0,4.4,,,SSW,43.0,SSW,SSW,17.0,15.0,86.0,98.0,,,,,14.3,13.0,Yes,6.0,Yes
