CreditScore,Age,Balance,Geography,Gender,Exited
735,55,134140.68,France,Male,0
681,63,0.0,France,Female,0
616,31,0.0,France,Female,0
850,35,128548.49,France,Female,1
635,43,122198.21,France,Male,0
638,42,145177.84,Germany,Male,1
820,31,94222.53,Spain,Female,0
694,58,143212.22,Germany,Female,1
713,41,0.0,France,Male,0
543,41,143350.41,Germany,Male,1
649,41,130931.83,France,Female,0
777,30,137851.31,France,Female,1
561,33,0.0,France,Male,0
724,41,0.0,Spain,Male,0
665,51,0.0,Spain,Female,1
441,60,140614.15,France,Male,0
579,22,118680.57,Spain,Male,0
777,35,122917.69,Germany,Male,0
739,36,0.0,France,Female,0
660,40,131754.11,France,Male,0
554,35,0.0,France,Female,0
850,24,0.0,France,Female,0
842,35,119948.09,Germany,Female,1
785,38,0.0,France,Female,1
550,25,0.0,France,Male,0
750,39,0.0,Spain,Female,0
490,38,97266.1,Spain,Female,0
605,28,113690.83,Germany,Male,0
563,42,99056.22,Spain,Female,1
675,34,0.0,France,Male,0
621,36,116338.68,Spain,Female,0
850,40,97339.99,France,Male,0
711,41,0.0,France,Male,0
549,55,137592.31,Germany,Female,1
764,34,108760.27,Germany,Male,1
627,30,128770.88,Germany,Male,0
850,34,0.0,France,Female,0
614,36,44054.84,Spain,Female,0
685,44,119657.53,Germany,Female,1
683,49,108797.63,Germany,Female,0
643,35,0.0,Spain,Male,0
561,49,102025.32,Germany,Female,1
601,20,122446.61,Spain,Female,0
766,27,158786.67,France,Female,0
699,29,125689.29,France,Male,0
850,29,154640.41,Germany,Male,0
792,50,146710.76,Germany,Female,1
636,67,136709.35,Germany,Male,1
850,43,129305.09,Germany,Male,0
628,40,0.0,Spain,Male,0
736,63,0.0,France,Female,0
711,21,82844.33,France,Female,0
583,22,0.0,Spain,Female,0
757,46,0.0,France,Male,0
749,33,76692.22,Germany,Female,0
705,34,117715.84,France,Male,0
585,54,87105.32,France,Male,0
437,43,0.0,France,Female,1
741,64,69311.16,France,Female,0
738,26,0.0,France,Male,0
586,33,66948.67,Spain,Female,0
627,57,0.0,France,Female,0
551,76,128410.71,Spain,Male,0
606,38,99897.53,Germany,Male,0
674,22,0.0,France,Male,0
584,31,152622.34,Germany,Female,0
590,40,0.0,France,Male,0
585,56,138227.19,France,Male,0
508,25,111395.53,France,Female,0
458,44,84386.57,Germany,Male,0
692,36,0.0,France,Female,0
502,33,174673.65,Germany,Male,0
518,46,0.0,France,Male,0
660,46,109019.65,Germany,Male,0
698,52,107906.75,Germany,Female,1
678,54,128914.97,France,Male,1
773,63,111179.83,Spain,Male,0
619,52,124099.13,Germany,Female,0
684,59,122471.09,Germany,Male,0
635,34,134692.4,France,Male,0
680,25,123816.5,France,Female,0
608,34,106288.54,Germany,Male,0
603,55,127723.25,Germany,Female,1
579,43,145843.82,Spain,Male,1
756,34,148200.72,Germany,Female,0
611,30,104145.65,France,Male,0
532,24,142755.25,Germany,Male,0
684,63,81245.79,Germany,Female,1
647,33,168560.46,Germany,Female,0
583,38,0.0,France,Male,0
774,42,132193.94,Germany,Male,0
677,58,0.0,France,Male,0
542,25,139330.1,Germany,Male,0
613,29,0.0,Spain,Male,0
666,40,0.0,France,Male,0
777,28,134571.5,France,Female,0
581,50,143829.2,Germany,Male,1
705,32,0.0,France,Male,0
673,44,133444.97,France,Female,0
594,23,104753.84,Germany,Female,1
648,51,116574.84,Germany,Female,1
605,41,0.0,France,Male,0
734,40,176914.8,France,Female,0
572,36,68348.18,France,Female,0
595,33,0.0,France,Female,0
749,42,56726.83,France,Male,0
573,46,65269.23,Spain,Male,1
624,33,66220.17,Spain,Male,0
703,56,0.0,France,Male,1
665,41,96147.55,France,Female,0
648,42,0.0,France,Male,0
850,48,0.0,Spain,Male,1
569,32,145330.43,Germany,Female,0
566,21,0.0,France,Female,0
537,47,124192.28,Germany,Female,0
706,46,111288.18,Germany,Female,1
734,43,107805.67,France,Male,0
586,36,103700.69,Germany,Female,1
612,38,0.0,France,Female,0
648,34,0.0,France,Male,0
557,27,87739.08,France,Female,0
643,20,133313.34,Spain,Female,0
433,49,0.0,France,Female,0
643,41,154902.66,Germany,Male,0
488,36,0.0,France,Female,0
758,68,112595.85,Germany,Male,1
743,39,119695.75,Germany,Male,0
730,47,0.0,France,Female,1
746,49,0.0,Spain,Male,0
666,59,152614.51,Germany,Female,0
580,33,131647.01,Germany,Female,0
850,27,96654.72,France,Male,0
563,22,137583.04,France,Male,0
766,28,62717.84,Germany,Female,0
659,32,95377.13,France,Male,0
607,28,135936.1,Spain,Male,0
644,35,161591.11,Germany,Male,0
746,47,142382.03,France,Male,0
588,33,0.0,Spain,Male,0
691,30,0.0,Spain,Male,0
666,38,127043.09,France,Female,0
640,46,0.0,Spain,Female,0
611,29,78885.88,Germany,Female,0
651,45,95922.9,Spain,Female,1
529,29,0.0,France,Female,0
676,36,91711.59,France,Female,0
639,46,110031.09,Germany,Female,0
782,36,81210.72,France,Male,0
641,32,122947.92,Germany,Male,0
697,38,182065.85,France,Female,0
623,45,0.0,France,Male,1
494,41,69974.66,Spain,Female,1
731,38,123711.73,France,Female,1
657,44,76495.04,France,Male,0
744,38,0.0,France,Female,0
774,46,0.0,Spain,Male,0
850,45,121874.89,Germany,Female,1
551,45,0.0,France,Female,0
638,36,188455.19,France,Male,1
792,42,99045.93,France,Female,0
666,36,0.0,France,Female,0
716,30,205770.78,Germany,Female,0
594,31,79340.95,France,Female,0
600,57,138456.03,Germany,Male,0
565,49,0.0,France,Male,0
678,48,101099.9,Germany,Male,0
648,31,0.0,Spain,Female,0
642,40,109219.83,France,Male,0
706,67,123276.69,Germany,Male,1
668,43,113034.31,Spain,Male,0
635,41,0.0,Spain,Male,0
603,30,129548.5,Spain,Male,0
635,72,74812.84,France,Female,0
642,40,0.0,France,Female,0
785,54,0.0,Spain,Female,1
628,28,153538.13,Germany,Female,0
499,38,0.0,France,Female,0
567,34,0.0,Spain,Male,0
449,32,155619.36,Spain,Male,0
701,35,159693.9,Spain,Male,0
613,37,171653.17,Spain,Male,0
683,39,47685.47,Germany,Female,0
581,35,0.0,France,Male,0
620,61,0.0,France,Male,1
561,28,123692.0,Spain,Male,0
558,26,148853.29,Germany,Male,0
642,35,133161.95,France,Male,0
805,24,143221.35,Germany,Male,0
687,35,0.0,France,Male,0
695,56,0.0,Spain,Male,1
562,33,0.0,France,Male,0
613,38,126265.88,Germany,Male,0
589,37,0.0,France,Male,0
593,31,112713.34,Spain,Male,0
714,34,141173.03,France,Male,0
588,35,0.0,Spain,Female,0
679,39,0.0,Spain,Male,0
730,38,118866.36,Spain,Male,0
833,47,0.0,France,Male,0
586,33,0.0,Spain,Female,0
567,54,92316.31,Spain,Female,1
637,30,122185.53,Germany,Male,1
711,38,123345.85,France,Male,0
828,30,73070.18,France,Male,0
500,38,0.0,Spain,Male,0
807,47,95120.59,France,Male,0
850,40,102800.65,France,Male,0
782,70,97072.42,France,Female,0
629,31,132876.55,Spain,Male,0
582,33,0.0,Spain,Male,0
468,22,0.0,France,Male,0
670,36,0.0,France,Male,1
805,39,0.0,France,Male,0
720,26,51962.91,France,Male,0
781,29,98759.89,Spain,Female,0
592,33,156570.86,Germany,Male,0
542,42,0.0,France,Female,1
532,42,159024.71,France,Male,1
520,39,73493.17,France,Female,1
759,45,0.0,France,Female,0
473,35,69617.36,France,Female,0
639,35,136526.26,Spain,Female,0
705,25,113736.27,France,Male,0
530,52,106723.28,France,Male,1
516,33,138847.9,Germany,Female,0
850,40,0.0,France,Female,0
746,33,107868.14,Germany,Female,0
622,33,96926.12,Germany,Male,0
743,30,77599.23,France,Male,0
732,38,178787.54,Germany,Male,0
850,81,0.0,France,Male,0
850,34,129668.43,Germany,Female,0
686,34,146178.13,France,Male,0
556,40,0.0,France,Female,0
673,37,0.0,France,Male,0
809,38,154763.21,France,Female,0
634,56,116251.24,Germany,Female,1
630,37,0.0,France,Male,0
564,30,100954.88,Germany,Female,0
625,51,124620.01,France,Female,1
677,34,0.0,Spain,Female,0
583,40,112701.04,France,Male,0
592,45,84692.5,Spain,Male,0
637,49,108204.52,Germany,Male,1
850,30,86449.39,France,Male,0
633,42,0.0,Spain,Male,0
751,36,73194.99,Germany,Male,0
592,31,124593.23,Germany,Male,0
716,50,119655.77,Germany,Male,1
641,42,121765.37,Germany,Male,0
849,35,110837.73,France,Male,0
647,47,99835.17,Spain,Male,0
608,30,91057.37,Germany,Female,0
555,26,0.0,France,Female,0
497,27,149400.27,Spain,Male,0
599,38,89111.63,Germany,Male,0
545,33,132527.9,Germany,Male,0
774,36,114997.42,France,Female,0
464,46,161798.53,France,Male,0
696,27,96129.32,Germany,Female,0
667,45,0.0,Spain,Male,0
812,32,133050.97,France,Male,0
516,51,120124.35,France,Male,0
645,39,0.0,France,Male,0
664,32,133705.74,Spain,Male,0
427,39,0.0,Spain,Female,0
685,40,0.0,France,Female,0
585,33,152805.05,France,Female,0
519,21,151701.45,Germany,Female,1
708,67,0.0,France,Female,0
717,22,112465.06,France,Female,0
465,24,156007.09,Germany,Male,0
829,28,132405.52,Germany,Male,1
826,26,142662.68,France,Male,0
747,36,102603.3,Germany,Male,0
707,32,0.0,Spain,Male,0
590,37,0.0,Spain,Male,0
603,57,105000.85,Spain,Male,1
615,45,0.0,France,Male,0
634,36,69518.95,France,Female,0
716,41,126145.54,Germany,Male,0
647,41,138937.35,France,Male,1
591,44,113581.98,Germany,Female,0
574,34,112572.39,France,Male,0
467,51,114514.71,Germany,Male,1
701,35,0.0,France,Female,0
747,34,0.0,France,Female,0
650,32,84906.45,France,Male,0
731,39,126816.18,Spain,Female,0
638,26,105249.76,Germany,Female,0
569,41,0.0,Spain,Male,0
459,50,109387.9,Germany,Male,0
632,23,122478.51,Germany,Male,1
683,73,137732.23,France,Female,0
850,46,157866.77,France,Female,0
512,41,0.0,France,Female,0
616,31,136789.14,France,Female,1
664,36,0.0,France,Male,0
694,30,144684.03,France,Male,0
655,24,107065.31,France,Male,0
607,33,91301.72,France,Female,0
684,39,207034.96,Spain,Male,1
763,37,0.0,Spain,Male,0
671,50,0.0,Spain,Male,0
592,38,0.0,Spain,Male,1
666,36,0.0,Spain,Female,0
667,34,0.0,France,Male,0
850,36,0.0,Spain,Male,0
622,42,0.0,Spain,Male,0
577,30,92472.1,France,Female,0
555,21,0.0,Spain,Male,0
547,62,127738.75,France,Male,0
613,50,101242.98,Germany,Female,0
672,43,92599.55,France,Female,0
624,36,0.0,Spain,Female,0
698,50,0.0,Spain,Female,1
606,37,82373.94,France,Male,1
720,31,141356.47,Spain,Male,0
835,23,0.0,France,Male,1
771,47,72664.0,Spain,Female,0
811,47,123365.34,France,Female,0
734,33,121898.58,Germany,Male,0
548,33,0.0,Spain,Male,0
652,31,103696.97,France,Female,1
707,33,0.0,France,Male,0
605,56,74129.18,Germany,Female,1
623,34,0.0,France,Female,0
686,29,185379.02,Germany,Male,0
525,47,118087.68,Germany,Female,1
657,41,109402.13,Spain,Male,0
730,33,130367.87,Germany,Female,1
816,34,108410.87,Germany,Female,0
484,50,90408.16,France,Female,0
728,34,90425.15,France,Female,0
730,39,140094.59,Spain,Female,1
477,31,0.0,Spain,Male,0
663,46,95439.4,Germany,Female,1
549,34,204017.4,Germany,Male,0
714,29,0.0,Spain,Male,0
430,49,137115.16,Germany,Male,1
504,43,134740.19,Germany,Male,0
530,29,0.0,France,Female,0
619,29,98955.87,Germany,Male,0
617,44,49157.09,Germany,Male,0
791,31,130240.33,Germany,Male,0
609,48,108019.27,France,Male,1
780,51,126725.25,Germany,Male,1
777,34,96693.66,Germany,Female,0
817,27,129810.6,Germany,Female,0
850,58,156652.13,France,Male,1
732,36,0.0,France,Female,1
693,40,130661.96,France,Male,0
576,50,0.0,France,Female,0
643,37,0.0,France,Male,0
757,47,130747.1,France,Male,0
569,30,106629.49,Germany,Male,0
772,36,112029.83,Spain,Male,0
576,29,130575.26,Germany,Male,0
608,28,96679.71,Germany,Male,0
794,33,0.0,France,Male,0
593,50,171740.69,France,Male,0
597,38,0.0,Spain,Male,0
541,39,100116.67,Germany,Female,1
692,24,120596.93,Germany,Male,0
697,48,0.0,France,Female,0
768,29,95984.69,France,Male,0
802,38,142557.11,France,Male,0
584,47,0.0,France,Male,0
614,66,0.0,Spain,Male,0
850,36,143644.16,Germany,Female,1
671,38,132129.72,France,Female,0
626,52,0.0,France,Female,1
770,68,183555.24,France,Female,1
633,38,91902.56,France,Male,0
663,40,156218.19,France,Male,0
581,43,93259.57,Germany,Female,1
561,45,168085.38,Germany,Female,0
479,51,107714.74,Germany,Male,1
769,31,117852.26,France,Female,0
659,60,0.0,Spain,Male,1
590,51,84474.62,Spain,Female,0
560,50,0.0,France,Male,0
437,35,126803.34,Germany,Male,0
661,34,0.0,France,Female,0
677,36,68806.84,Germany,Female,0
560,31,115141.18,France,Female,0
578,35,0.0,France,Female,0
421,34,90723.36,Spain,Male,0
492,49,151249.45,Germany,Female,0
545,32,0.0,France,Female,0
640,43,94752.49,Germany,Female,1
624,34,0.0,Spain,Female,1
577,28,0.0,Spain,Male,0
704,31,132084.66,France,Male,1
523,45,0.0,France,Male,0
793,35,0.0,France,Male,0
564,53,45472.28,France,Female,1
711,33,0.0,France,Male,0
791,33,130229.71,Germany,Female,1
629,38,123948.85,Germany,Female,0
729,39,127415.85,Germany,Male,1
651,35,110067.71,Germany,Male,1
695,39,65521.2,Spain,Male,0
847,31,0.0,Spain,Male,0
704,47,0.0,France,Male,0
613,33,155736.42,Germany,Male,0
692,29,0.0,Spain,Female,0
720,34,118307.57,France,Female,0
577,41,0.0,France,Male,0
710,24,103099.17,Germany,Female,0
716,38,0.0,France,Female,0
410,33,125789.69,France,Male,1
584,36,109646.83,Germany,Female,0
792,30,127187.86,France,Male,0
605,36,0.0,France,Female,0
486,24,0.0,Spain,Male,0
615,41,130385.82,France,Male,0
676,23,107787.47,France,Male,0
571,34,99325.04,France,Male,0
850,37,0.0,France,Female,0
717,48,123764.95,France,Male,0
642,39,128264.03,Germany,Female,1
780,47,86006.21,Spain,Male,0
492,38,57068.43,Germany,Female,0
760,29,103607.24,Germany,Male,0
500,40,99004.24,Spain,Male,0
654,36,0.0,Spain,Female,0
606,25,147386.72,Spain,Female,1
367,42,93608.28,Spain,Male,1
799,38,0.0,Spain,Male,0
434,71,119496.87,Germany,Male,0
719,32,0.0,Spain,Female,0
641,37,0.0,France,Female,0
461,25,0.0,Spain,Female,0
790,25,152885.77,Germany,Female,0
588,31,99607.37,France,Male,0
621,27,137003.68,France,Male,0
768,48,122831.58,Germany,Male,1
681,38,99811.44,Spain,Male,0
606,37,154712.58,Spain,Male,0
542,37,0.0,Spain,Male,0
713,24,147687.24,Germany,Female,0
597,33,0.0,Spain,Female,0
635,27,127009.83,France,Male,0
599,61,124737.96,Germany,Male,1
496,44,179356.28,Spain,Female,1
759,31,0.0,Spain,Male,0
757,31,127320.36,Germany,Male,0
564,31,125175.58,Spain,Male,0
561,22,186788.96,France,Female,0
702,40,148556.74,France,Male,0
678,40,128644.46,Germany,Female,0
707,46,127476.73,France,Female,0
610,27,159561.93,France,Female,0
744,42,112419.92,France,Male,0
598,28,129991.76,France,Male,0
562,36,0.0,Spain,Male,0
621,59,0.0,Spain,Female,0
659,50,0.0,France,Female,1
722,40,89175.06,Germany,Female,0
606,39,0.0,France,Female,1
603,39,162390.52,Spain,Female,0
506,59,190353.08,Germany,Female,0
715,21,0.0,France,Male,0
690,47,0.0,France,Male,0
644,40,139180.97,France,Female,0
589,36,114435.47,France,Male,0
592,66,149950.19,France,Female,0
632,42,126115.6,France,Male,0
577,59,111396.97,Germany,Female,0
588,30,115007.08,France,Male,0
617,54,102141.9,France,Male,0
668,36,133686.52,Spain,Female,1
810,32,120879.73,France,Male,0
767,47,0.0,Spain,Male,1
718,49,82321.88,Spain,Female,0
589,27,0.0,Spain,Female,0
778,33,116474.28,Spain,Male,0
724,34,132352.69,France,Female,0
477,39,182491.57,Germany,Female,0
580,34,0.0,France,Male,0
566,63,120787.18,Spain,Male,0
711,29,130181.47,France,Female,0
706,32,88348.43,Germany,Male,0
703,31,0.0,Spain,Male,0
679,39,146186.28,Germany,Male,0
603,32,0.0,France,Male,1
598,34,104488.17,Spain,Male,0
836,32,109196.67,Germany,Female,0
687,61,80538.56,France,Female,1
704,41,109026.8,Germany,Male,0
605,75,61319.63,Germany,Male,0
516,40,0.0,France,Female,0
572,39,0.0,France,Female,0
557,42,177822.03,France,Male,1
443,59,110939.3,Germany,Male,1
604,25,165413.43,Germany,Male,0
483,27,77805.66,France,Male,0
702,50,0.0,France,Male,0
670,57,175575.95,Spain,Female,1
804,38,124197.22,Spain,Female,0
850,30,0.0,France,Female,0
554,39,160132.75,France,Female,0
588,37,70258.88,Germany,Female,0
758,32,162657.64,Germany,Male,0
787,43,132217.45,Germany,Male,1
582,25,148042.97,Spain,Male,0
633,33,92855.02,Spain,Female,0
766,47,129289.98,Germany,Male,1
564,37,100252.18,Spain,Male,0
602,37,107592.89,Spain,Male,0
649,39,113096.41,France,Male,0
679,40,0.0,Spain,Female,0
639,34,149940.04,Spain,Male,0
790,50,121438.58,Germany,Male,1
565,32,0.0,France,Male,0
478,50,0.0,France,Female,1
825,29,148874.01,France,Male,0
528,32,68138.37,Spain,Female,0
577,35,110080.3,Spain,Male,0
663,24,0.0,France,Male,0
505,25,114268.85,Germany,Female,0
633,29,117412.35,Germany,Male,0
586,38,0.0,France,Female,0
850,35,0.0,France,Female,0
629,37,35549.81,Germany,Female,0
744,56,0.0,France,Male,0
750,36,136492.92,France,Male,1
637,28,123675.69,Germany,Male,0
575,40,139532.34,France,Female,0
671,58,178713.98,Spain,Male,0
571,40,0.0,France,Male,0
590,41,89086.31,France,Male,0
619,38,96143.47,Spain,Male,0
640,30,32197.64,Germany,Female,0
670,38,0.0,France,Male,0
737,33,0.0,France,Female,0
555,32,0.0,Spain,Male,0
742,33,0.0,France,Male,0
618,40,140306.38,Germany,Female,1
560,35,0.0,France,Female,0
654,38,0.0,France,Male,0
787,42,74483.97,Germany,Female,0
611,53,0.0,France,Female,1
559,34,0.0,Spain,Male,0
481,37,152303.66,France,Male,0
753,32,159904.79,Germany,Male,0
675,32,0.0,France,Male,0
748,31,99557.94,Germany,Female,0
610,46,116886.59,Spain,Female,0
580,32,142188.2,Spain,Male,0
624,40,149961.99,Germany,Female,0
709,36,0.0,France,Female,0
605,34,0.0,France,Female,0
706,53,0.0,Spain,Male,0
567,40,28649.64,Spain,Male,0
747,21,81025.6,France,Female,0
664,57,0.0,France,Male,0
711,39,152462.79,France,Female,0
609,25,0.0,France,Male,0
632,28,155519.59,Spain,Male,0
725,36,118851.05,France,Female,0
850,34,92899.27,France,Female,0
682,40,0.0,France,Male,0
797,37,75263.7,France,Male,0
668,38,147904.31,Spain,Male,0
783,41,106640.5,Germany,Female,0
766,28,90696.78,Germany,Female,0
704,36,175509.8,Spain,Female,0
722,40,0.0,France,Male,0
692,34,0.0,France,Female,0
584,35,114321.28,France,Female,0
644,51,95560.04,Germany,Female,1
598,50,88379.81,Germany,Female,1
733,48,85915.52,Germany,Male,0
615,58,72309.3,Germany,Male,1
850,39,0.0,France,Female,0
521,43,0.0,France,Male,0
675,69,0.0,France,Male,0
746,58,0.0,France,Male,1
770,33,0.0,France,Female,1
618,30,133844.22,France,Male,0
556,36,154872.08,France,Male,0
749,27,0.0,France,Female,0
702,43,116121.67,Spain,Male,0
555,42,107104.5,Germany,Male,1
587,47,71026.77,France,Male,0
639,38,0.0,France,Male,0
643,33,0.0,France,Male,0
600,41,0.0,France,Female,0
651,53,0.0,France,Male,0
666,27,0.0,France,Female,0
520,39,145644.05,France,Female,0
650,50,129667.77,Spain,Female,0
564,33,109341.87,Germany,Male,0
586,64,0.0,France,Male,0
617,35,0.0,France,Female,0
712,30,0.0,Spain,Female,0
654,55,87485.67,France,Male,0
605,27,0.0,France,Male,0
491,36,53369.13,France,Female,0
707,35,0.0,France,Female,0
638,34,146679.77,Spain,Male,0
683,43,112499.42,France,Male,0
815,38,48387.0,Spain,Female,0
645,38,68079.8,Spain,Male,0
645,49,160133.88,Germany,Male,0
683,30,66190.33,France,Male,0
705,37,0.0,France,Female,1
647,35,123761.68,France,Male,0
786,33,122325.58,Germany,Female,1
534,41,0.0,France,Male,0
602,42,138912.17,Spain,Female,0
695,42,0.0,France,Female,0
553,25,128524.19,Germany,Female,0
516,31,0.0,Spain,Female,0
655,34,0.0,France,Female,0
849,49,132934.89,Germany,Female,1
520,43,150805.17,Germany,Male,1
568,46,0.0,Spain,Female,0
695,32,0.0,Spain,Male,0
807,28,165969.26,Spain,Female,1
642,36,124495.98,Germany,Female,1
703,39,141559.5,Germany,Male,1
556,38,114756.14,France,Male,0
585,30,0.0,France,Female,0
587,49,155393.98,Germany,Female,1
524,32,0.0,Spain,Female,1
556,31,128663.81,Germany,Female,0
504,44,113522.64,Spain,Male,0
731,26,0.0,Spain,Female,0
651,34,0.0,France,Male,0
675,40,79035.95,Spain,Female,1
657,22,0.0,Spain,Female,1
686,33,141918.09,Germany,Male,0
690,35,107944.33,France,Female,0
567,36,0.0,France,Male,0
557,57,120043.13,Germany,Male,1
446,45,125191.69,Spain,Female,1
850,31,96399.31,France,Male,0
637,41,0.0,France,Male,0
499,60,76961.6,France,Male,0
622,34,98675.74,Germany,Female,1
684,37,126817.13,Germany,Male,1
612,32,121394.42,France,Male,0
813,29,106059.4,Germany,Female,1
850,44,112755.34,Germany,Male,0
795,29,0.0,Spain,Male,0
628,55,0.0,Spain,Female,1
565,38,145400.69,Germany,Female,0
601,39,72647.64,France,Male,1
802,40,0.0,Spain,Male,0
614,37,96340.81,Germany,Female,1
434,55,0.0,Spain,Male,1
522,32,124450.36,Germany,Male,0
550,36,113877.23,Germany,Male,0
599,25,0.0,Spain,Male,0
493,36,148667.81,France,Female,0
755,34,0.0,France,Male,0
605,62,111065.93,France,Female,0
708,41,0.0,France,Male,0
699,44,158697.61,France,Male,0
763,53,0.0,France,Female,1
743,25,0.0,Spain,Male,0
660,48,90044.32,France,Female,1
619,38,84651.79,Germany,Male,0
739,32,102128.27,Germany,Male,1
769,60,148846.39,Germany,Male,1
692,69,154953.94,France,Male,0
560,30,108883.29,France,Female,0
607,48,112070.86,France,Female,1
630,29,131354.39,Germany,Male,1
767,45,132746.2,Germany,Female,1
543,34,0.0,France,Female,0
776,39,125211.55,France,Male,0
535,58,0.0,Spain,Male,1
549,36,139422.37,Germany,Male,1
844,28,0.0,France,Female,0
586,47,157099.47,Germany,Female,0
583,40,0.0,France,Male,0
701,26,83600.24,Spain,Male,0
726,28,0.0,France,Male,0
829,36,81795.74,Germany,Male,0
749,38,129378.32,Spain,Male,0
743,46,0.0,France,Female,0
619,56,0.0,Spain,Female,0
699,22,99339.0,France,Male,1
749,36,0.0,Spain,Male,0
600,29,74430.1,Germany,Female,0
760,38,91241.85,Spain,Male,0
528,32,99092.45,Germany,Male,0
630,26,0.0,France,Female,0
683,39,100062.16,Germany,Female,0
677,26,98723.67,Germany,Female,0
669,29,0.0,Spain,Male,0
693,43,128760.32,France,Male,0
612,52,144772.69,Spain,Female,1
719,44,0.0,Spain,Male,1
702,26,71281.29,France,Male,1
755,29,117035.89,France,Male,0
514,26,0.0,France,Male,0
753,40,3768.69,France,Female,1
548,36,108913.84,Germany,Female,0
850,28,101100.22,Germany,Male,0
612,38,110615.47,France,Female,0
628,33,152143.89,Germany,Male,0
479,47,121797.09,France,Male,1
724,41,109798.25,France,Female,0
512,41,122403.24,Germany,Male,1
638,43,145860.98,France,Female,1
834,40,0.0,Spain,Male,0
781,29,0.0,France,Male,0
707,48,105086.74,Germany,Female,1
670,22,114991.45,France,Male,0
663,33,96769.04,Spain,Female,0
624,23,0.0,France,Female,0
598,34,0.0,France,Female,0
619,23,132725.1,Germany,Male,0
792,70,0.0,France,Female,0
683,26,0.0,France,Female,0
691,33,0.0,France,Female,0
765,33,84557.82,Spain,Female,0
508,49,93817.41,France,Male,1
637,33,113913.53,France,Female,0
667,44,140406.68,Germany,Female,0
575,22,105229.34,Spain,Female,0
744,46,0.0,Spain,Female,1
567,41,137891.35,France,Female,1
502,35,0.0,France,Female,0
609,53,0.0,France,Female,0
715,37,165252.52,France,Male,0
541,32,0.0,France,Male,0
850,71,0.0,France,Female,0
595,23,0.0,Spain,Male,0
650,28,122034.4,Germany,Female,1
625,44,0.0,France,Female,0
817,59,118962.58,France,Male,0
526,49,0.0,Spain,Male,1
850,34,71379.53,France,Female,0
598,40,171178.25,France,Female,1
613,36,131307.11,France,Male,0
709,62,0.0,Spain,Male,0
678,27,87099.85,Spain,Female,0
720,71,183135.39,France,Male,0
662,26,0.0,France,Male,0
525,51,0.0,France,Male,1
662,31,0.0,France,Male,0
770,33,0.0,France,Female,0
721,33,72535.45,Spain,Female,0
633,58,128137.42,Germany,Male,1
701,51,0.0,France,Male,0
556,42,115915.53,Germany,Male,1
639,66,0.0,France,Male,0
632,50,0.0,France,Male,0
456,29,107000.49,France,Male,0
729,38,0.0,Spain,Female,0
632,34,0.0,France,Female,0
433,34,152806.74,Spain,Male,0
802,60,92887.06,France,Female,1
670,25,0.0,France,Male,0
738,40,114940.67,Germany,Female,1
706,34,140641.26,Germany,Male,0
592,70,71816.74,Germany,Female,1
522,41,0.0,France,Female,0
746,48,165282.42,France,Male,1
651,42,143145.87,Spain,Male,0
494,28,114731.76,France,Male,0
753,46,113909.69,Germany,Female,1
671,36,116695.27,Germany,Male,0
696,42,0.0,France,Male,1
577,43,0.0,Spain,Male,0
587,36,0.0,France,Male,0
712,37,93978.96,Germany,Male,0
498,35,121968.11,Germany,Male,0
660,37,97324.91,France,Male,0
678,29,0.0,Spain,Male,0
530,37,0.0,France,Male,0
559,48,0.0,France,Female,0
624,42,145155.37,France,Male,1
592,28,137222.77,France,Male,0
767,48,0.0,France,Male,0
653,38,114268.22,Germany,Female,0
678,27,0.0,Spain,Male,0
586,42,0.0,Spain,Female,0
550,40,150490.32,France,Female,1
643,28,160858.13,Germany,Male,0
612,39,170288.38,Spain,Male,0
674,27,111568.01,Germany,Female,0
657,29,83889.03,Spain,Male,0
724,35,171982.95,Germany,Female,0
500,34,0.0,France,Female,0
688,20,137624.4,France,Male,0
599,50,121159.65,France,Male,1
631,29,0.0,France,Male,0
634,52,0.0,Spain,Male,0
545,37,91184.01,France,Male,0
644,18,0.0,Spain,Male,0
690,54,144027.8,Germany,Female,1
711,34,0.0,France,Female,0
712,29,140170.61,France,Female,0
627,27,62092.9,France,Male,0
694,39,0.0,Spain,Male,0
534,35,0.0,Spain,Male,0
603,45,0.0,France,Male,0
808,33,103516.87,France,Female,0
723,30,0.0,Spain,Male,1
585,35,0.0,France,Female,1
706,34,0.0,France,Male,0
671,31,0.0,France,Female,0
597,43,85162.26,Spain,Male,1
646,43,143061.88,France,Female,0
801,46,0.0,Spain,Female,0
731,33,137388.01,Spain,Female,0
620,25,137712.01,Germany,Female,0
484,40,106901.42,Germany,Male,0
647,47,105603.21,Spain,Male,0
688,40,150679.71,Germany,Female,0
680,30,108300.27,Germany,Male,1
689,46,52016.08,France,Female,0
513,34,60515.13,Germany,Male,0
553,35,158584.28,Germany,Male,0
689,47,118812.5,Germany,Male,0
517,46,0.0,Spain,Male,0
731,37,0.0,France,Male,0
687,47,91219.29,Germany,Female,1
507,32,0.0,Spain,Male,0
468,22,76318.64,France,Female,0
682,58,0.0,Spain,Female,0
603,24,0.0,France,Female,1
522,25,111432.13,Germany,Male,0
629,41,150148.51,Spain,Male,0
729,32,38550.06,France,Female,0
574,39,119013.86,France,Female,0
677,39,111213.64,Germany,Female,0
627,28,71097.23,Germany,Male,0
788,36,109632.85,Spain,Male,0
697,63,148368.02,France,Male,1
